mod,nAg,agDen,obDen,nOb,rRep,rOr,rOrX,rAt,rAtX,config,rea,lat,cc,avgDeg,avgTotDeg
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,32,1000,0.659399042,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,66,1000,0.603801159,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,50,1000,0.67634616,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,100,195,0.651334532,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,100,65,0.659851406,7,14
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,22,1000,0.78267254,7,14
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.64555689,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,60,1000,0.631607595,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,58,1000,0.689547721,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,64,1000,0.64440379,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,18,1000,0.664327881,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,74,1000,0.624469265,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,20,1000,0.725544399,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,72,1000,0.671979269,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,100,414,0.661620924,7.00002,14.00004
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,28,1000,0.696207682,7,14
T7,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,100,273,0.620509244,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,0,1000,0.748438691,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,76,1000,0.696048413,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,16,1000,0.689434854,7.00004,14.00008
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,0,1000,0.72338292,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,76,1000,0.661861188,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,64,1000,0.670615479,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,22,1000,0.730252055,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,0,1000,0.723692447,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,0,1000,0.64786022,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,42,1000,0.683744057,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,0,1000,0.634855665,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,56,1000,0.731434416,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,22,1000,0.68199003,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,22,1000,0.726286765,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,0,1000,0.661704762,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,14,1000,0.677588378,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,52,1000,0.763642285,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,34,1000,0.653451667,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,0,1000,0.670876911,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,0,1000,0.630300671,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,58,1000,0.725958218,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,0,1000,0.66323813,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,34,1000,0.684744369,7.00004,14.00008
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,60,1000,0.688130709,7.00002,14.00004
T7,50,0.0002,0.2,10,10,20,2X,40,2X,10-20-40,0,1000,0.677343123,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,40,1000,0.742147764,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,42,1000,0.634002307,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,22,1000,0.643091608,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,0,1000,0.646270661,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,26,1000,0.663794501,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,62,1000,0.685679572,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,16,1000,0.672707848,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,0,1000,0.663315485,7.00004,14.00008
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,0,1000,0.624787817,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,48,1000,0.744826236,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,0,1000,0.645787351,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,80,1000,0.658841151,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,38,1000,0.6958158,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,0,1000,0.610288298,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,16,1000,0.704644576,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,50,1000,0.702888838,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,76,1000,0.734161788,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,32,1000,0.68114146,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,0,1000,0.651862806,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,36,1000,0.617397335,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,0,1000,0.634941137,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,50,1000,0.621512092,7.00002,14.00004
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,58,632,0.635966689,7,14
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,100,432,0.693820042,7.00004,14.00008
T7,50,0.0002,0.1,5,10,20,2X,40,2X,10-20-40,44,1000,0.688398372,7.00002,14.00004
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.384466993,10.7939,21.5878
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,100,2,0.369323229,10.64319999,21.28639998
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.374763334,11.14925,22.2985
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,79,2,0.382369756,10.75901002,21.51802003
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,100,31,0.336018218,9.446039991,18.89207998
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,100,1,0.261725823,7.564850008,15.12970002
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,99,2,0.376278901,10.93029,21.86058001
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.384894813,10.70073002,21.40146003
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.37951451,11.32459,22.64918001
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,100,2,0.362336988,10.49090999,20.98181999
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.367559693,11.09291001,22.18582002
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.371653551,11.10588001,22.21176001
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,100,1,0.282489626,8.409649931,16.81929986
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,95,145,0.37246122,8.730229998,17.46046
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.372620775,11.17053001,22.34106001
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.393191763,10.71904998,21.43809995
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.385150038,11.21468999,22.42937998
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,100,2,0.367651024,10.77818999,21.55637998
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.376091561,11.24428998,22.48857996
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.388588384,10.8646,21.7292
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,100,2,0.341324498,10.54378999,21.08757999
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.38726976,10.85117,21.70234
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.373884991,10.89157,21.78314
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.37649421,11.08405002,22.16810004
V,100,0.0004,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.394912661,10.36862,20.73723999
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.393622042,5.117179985,10.23435997
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.377490517,5.665729992,11.33145998
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.362866804,5.654250001,11.3085
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,41,4,0.378123796,5.250320002,10.50064
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.374020732,5.540540011,11.08108002
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.376561271,5.547340012,11.09468002
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,100,43,0.379512788,5.241279998,10.48256
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,90,31,0.374018188,5.093359994,10.18671999
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.387618604,5.492720002,10.98544
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,100,4,0.377985465,5.147640005,10.29528001
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.372043848,5.534279992,11.06855998
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,100,4,0.354536492,5.43158,10.86316
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,100,4,0.350565444,4.926629997,9.853259995
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.382485987,5.409120009,10.81824002
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,3,0.369155561,5.671570013,11.34314003
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.368993564,5.360350012,10.72070002
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.383355413,5.529280002,11.05856
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.391106221,5.23465,10.4693
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,0,1000,0.375242946,5.619779992,11.23955998
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,43,13,0.38037595,5.117349993,10.23469999
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,100,45,0.34677227,5.114620007,10.22924001
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,63,337,0.363355458,4.964999985,9.929999969
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,31,3,0.370929319,4.963019993,9.926039987
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,100,19,0.366831902,4.715299991,9.430599981
V,100,0.0004,0.1,10,10,20,2X,40,2X,10-20-40,100,4,0.360327351,4.897950007,9.795900014
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,31,1000,0.23319334,1.975639992,3.951279984
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,2,1000,0.268456681,2.07750998,4.155019959
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,7,1000,0.236560012,1.970689997,3.941379994
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,19,1000,0.244923345,2.035590001,4.071180002
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,16,1000,0.258786682,1.976849995,3.95369999
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,19,1000,0.239910011,2.078419994,4.156839989
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,28,1000,0.227533345,2.03425,4.068499999
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,4,1000,0.258016675,1.954929996,3.909859992
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,8,1000,0.257423338,1.883890003,3.767780005
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,49,1000,0.258560014,2.087169994,4.174339988
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,28,1000,0.254493344,2.059839985,4.119679971
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,11,1000,0.251913347,2.051379988,4.102759976
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,28,1000,0.247956677,2.027019996,4.054039992
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,37,1000,0.248093341,1.873430001,3.746860002
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,8,1000,0.263513349,2.046959987,4.093919974
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,52,1000,0.26042668,2.046659993,4.093319985
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,13,1000,0.234646675,2.109239996,4.218479991
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,30,1000,0.246910011,1.925139998,3.850279995
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,13,1000,0.256736681,2.054079995,4.10815999
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,54,1000,0.243996681,2.017240003,4.034480006
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,31,1000,0.246623338,1.964810001,3.929620002
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,26,1000,0.259083344,2.020069991,4.040139982
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,39,1000,0.249636673,1.887709996,3.775419992
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,44,1000,0.265626677,2.171790015,4.343580031
V,100,0.0004,0.2,20,10,20,2X,40,2X,10-20-40,12,1000,0.256110014,2.10535,4.210699999
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.277782292,8.86738998,17.73477996
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,2,0.277391606,8.783075103,17.56615021
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.283097178,9.042645041,18.08529008
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,30,2,0.357388902,12.422875,24.84575
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,4,0.308282679,8.671695101,17.3433902
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.280934772,8.78798992,17.57597984
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.274367168,8.722670006,17.44534001
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.303319616,8.805309954,17.61061991
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,2,0.273506605,8.595064968,17.19012994
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.272201065,8.584210002,17.16842
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,2,0.275745834,8.912339978,17.82467996
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.276965804,8.423924977,16.84784995
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.35233192,12.44295502,24.88591004
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,2,0.260486915,10.04826497,20.09652994
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.281138356,9.020999991,18.04199998
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.287610402,8.563765005,17.12753001
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.316028921,8.81037487,17.62074974
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.315513165,8.855204939,17.71040988
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.277372173,8.887685083,17.77537017
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.280107048,8.976255055,17.95251011
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.292362618,8.714934986,17.42986997
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.287588173,8.501514902,17.0030298
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,0,1000,0.358931752,12.40571499,24.81142997
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,3,0.283316869,8.851320028,17.70264006
V,200,0.0008,0,0,10,20,2X,40,2X,10-20-40,100,2,0.276283368,8.928240077,17.85648015
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,5.5,69,0.354683586,5.822365005,11.64473001
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,100,4,0.321196901,5.402860011,10.80572002
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,6,5,0.341276367,6.113084997,12.22616999
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,100,36,0.301343713,5.498529976,10.99705995
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,0,1000,0.364429099,5.778484999,11.55697
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,97.5,458,0.330997971,5.142440007,10.28488001
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,81.5,4,0.358260035,5.765344999,11.53069
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,0,1000,0.360397432,5.596145004,11.19229001
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,0,4,0.346618636,5.718434991,11.43686998
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,0,1000,0.364947588,5.798789996,11.59757999
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,0,1000,0.351230417,5.885940008,11.77188002
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,100,6,0.313891138,5.242685013,10.48537003
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,96.5,7,0.332257261,5.540514999,11.08103
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,7.5,6,0.348901916,5.920175009,11.84035002
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,0,1000,0.350293281,6.012975004,12.02595001
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,84,382,0.321584813,5.365259998,10.73052
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,100,3,0.297534767,5.356330012,10.71266002
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,0,1000,0.353366783,5.912485002,11.82497
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,0,1000,0.348894425,5.798880005,11.59776001
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,0,1000,0.354580392,5.693394995,11.38678999
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,0,1000,0.36006637,5.903425003,11.80685001
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,100,5,0.292091434,5.170370023,10.34074005
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,58,7,0.350519768,5.869534995,11.73906999
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,98,6,0.341800162,5.765914995,11.53182999
V,200,0.0008,0.1,20,10,20,2X,40,2X,10-20-40,1.5,2,0.350355409,5.889764997,11.77952999
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,1.5,1000,0.256723298,2.305984998,4.611969995
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,41,1000,0.240886634,2.233645005,4.467290009
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,23.5,1000,0.23988663,2.260530003,4.521060006
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,4,1000,0.253854949,2.309820004,4.619640007
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,28,1000,0.242606637,2.238454998,4.476909996
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,16.5,1000,0.263999957,2.271145001,4.542290001
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,9,1000,0.253626636,2.224364998,4.448729995
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,15.5,1000,0.269821612,2.271039998,4.542079996
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,30.5,1000,0.251559958,2.342615002,4.685230003
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,18,1000,0.25775162,2.251200004,4.502400009
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,26,1000,0.2595083,2.336450003,4.672900006
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,9.5,1000,0.25949995,2.344885005,4.689770009
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,7.5,1000,0.258568294,2.268724996,4.537449993
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,9.5,1000,0.268569958,2.275115001,4.550230002
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,0.5,1000,0.268671628,2.214595003,4.429190006
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,14,1000,0.272051624,2.275544996,4.551089992
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,33,1000,0.275539978,2.318424994,4.636849988
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,11.5,1000,0.249751624,2.300709997,4.601419994
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,41,1000,0.275586611,2.307990003,4.615980005
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,13,1000,0.26894161,2.379305005,4.75861001
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,15.5,1000,0.256974971,2.234115005,4.46823001
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,3.5,1000,0.259684961,2.255105005,4.510210009
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,9,1000,0.251128284,2.351855005,4.70371001
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,8,1000,0.254004953,2.31329,4.62658
V,200,0.0008,0.2,40,10,20,2X,40,2X,10-20-40,26.5,1000,0.263889958,2.257565007,4.515130015
V,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,100,1,0.402246539,8.364060066,16.72812013
V,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,84,1,0.433247351,8.558120028,17.11624006
V,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,100,270,0.384757822,6.654219966,13.30843993
V,50,0.0002,0,0,10,20,2X,40,2X,10-20-40,100,1,0.379419204,6.852059882,13.70411976
