mod,nAg,rRep,rOr,rOrX,rAt,rAtX,trial,iso,cco,exp,cc,degIn,degOut,avgDeg,degTot,astk,dirOld,dir,iter,inf,sstk,fda
T7,50,20,30,1.50X,60,2X,1,1,2.64,26.39,0.7,6.86,6.86,6.86,13.72,128,2.56,0.05,0,0.46,0,0.62
T7,50,20,30,1.50X,60,2X,10,1,1.74,0.33,0.63,6.86,6.86,6.86,13.72,146,5.04,0.1,0,0.63,0,0.84
T7,50,20,30,1.50X,60,2X,11,1,2.15,-60.28,0.62,6.86,6.86,6.86,13.72,76,1.77,0.04,1207,0.31,429,0.7
T7,50,20,30,1.50X,60,2X,12,1,2.21,-67.81,0.6,6.86,6.86,6.86,13.72,88,1.63,0.03,1318,0.22,586,0.58
T7,50,20,30,1.50X,60,2X,13,1,1.98,-1.72,0.62,6.86,6.86,6.86,13.72,311,3.89,0.08,0,0.61,0,0.32
T7,50,20,30,1.50X,60,2X,14,1,2.56,-70.49,0.66,6.86,6.86,6.86,13.72,121,3.89,0.08,204,0.47,638,0.76
T7,50,20,30,1.50X,60,2X,15,1,1.69,-66.96,0.59,6.86,6.86,6.86,13.72,112,3.61,0.07,560,0.54,1440,0.94
T7,50,20,30,1.50X,60,2X,16,1,1.53,-39.36,0.59,6.86,6.86,6.86,13.72,89,3.64,0.07,0,0.83,0,0.86
T7,50,20,30,1.50X,60,2X,17,1,1.82,-68.61,0.59,6.86,6.86,6.86,13.72,91,2.2,0.04,842,0.44,1044,0.54
T7,50,20,30,1.50X,60,2X,18,1,1.56,-72.07,0.59,6.86,6.86,6.86,13.72,102,4,0.08,79,0.72,1921,0.86
T7,50,20,30,1.50X,60,2X,19,1,1.76,-70.2,0.6,6.86,6.86,6.86,13.72,145,4.3,0.09,0,0.64,0,0.48
T7,50,20,30,1.50X,60,2X,2,1,1.75,-65.9,0.57,6.86,6.86,6.86,13.72,105,2.17,0.04,1195,0.32,805,0.46
T7,50,20,30,1.50X,60,2X,20,1,2.44,-39.33,0.65,6.86,6.86,6.86,13.72,98,2.7,0.05,671,0.39,897,0.5
T7,50,20,30,1.50X,60,2X,21,1,2.57,-27.08,0.63,6.86,6.86,6.86,13.72,153,3.3,0.07,205,0.51,690,0.7
T7,50,20,30,1.50X,60,2X,22,1,2.35,-37.44,0.63,6.86,6.86,6.86,13.72,231,3.01,0.06,749,0.5,1103,0.38
T7,50,20,30,1.50X,60,2X,23,1,1.27,-58.33,0.56,6.86,6.86,6.86,13.72,234,2.81,0.06,0,0.93,0,0.4
T7,50,20,30,1.50X,60,2X,24,1,2.02,-40.22,0.62,6.86,6.86,6.86,13.72,163,5.14,0.1,133,0.48,362,0.9
T7,50,20,30,1.50X,60,2X,3,1,1.52,-59.08,0.55,6.86,6.86,6.86,13.72,95,2.53,0.05,970,0.49,696,0.68
T7,50,20,30,1.50X,60,2X,4,1,2.94,-41.89,0.67,6.86,6.86,6.86,13.72,258,4.91,0.1,195,0.31,663,0.56
T7,50,20,30,1.50X,60,2X,5,1,2.39,4.96,0.64,6.86,6.86,6.86,13.72,117,2.46,0.05,239,0.36,489,0.32
T7,50,20,30,1.50X,60,2X,6,1,1.89,-65.15,0.6,6.86,6.86,6.86,13.72,157,2.36,0.05,467,0.41,1267,0.4
T7,50,20,30,1.50X,60,2X,7,1,2.33,-62.15,0.61,6.86,6.86,6.86,13.72,100,2.21,0.04,989,0.34,812,0.64
T7,50,20,30,1.50X,60,2X,8,1,1.89,-41.42,0.67,6.86,6.86,6.86,13.72,271,4.21,0.08,29,0.76,307,0.48
T7,50,20,30,1.50X,60,2X,9,1,2.41,-22.29,0.67,6.86,6.86,6.86,13.72,175,2.81,0.06,35,0.52,1965,0.5
T7,50,20,40,2X,60,1.50X,0,1,2.23,-49.34,0.66,6.86,6.86,6.86,13.72,234,5.27,0.11,0,0.63,0,0.5
T7,50,20,40,2X,60,1.50X,1,1,2.22,-44.12,0.63,6.86,6.86,6.86,13.72,433,1.95,0.04,618,0.57,1382,0.14
T7,50,20,40,2X,60,1.50X,10,1,1.56,-69.48,0.57,6.86,6.86,6.86,13.72,99,1.93,0.04,970,0.49,514,0.7
T7,50,20,40,2X,60,1.50X,11,1,1.88,-53.89,0.58,6.86,6.86,6.86,13.72,98,2.86,0.06,653,0.52,783,0.64
T7,50,20,40,2X,60,1.50X,12,1,2.65,-43.47,0.6,6.86,6.86,6.86,13.72,115,1.56,0.03,1227,0.24,415,0.48
T7,50,20,40,2X,60,1.50X,13,1,1.75,-33.39,0.64,6.86,6.86,6.86,13.72,166,3.59,0.07,0,0.75,0,0.58
T7,50,20,40,2X,60,1.50X,14,1,1.8,-62.8,0.54,6.86,6.86,6.86,13.72,70,2.12,0.04,1246,0.29,618,0.64
T7,50,20,40,2X,60,1.50X,15,1,1.99,-65.62,0.58,6.86,6.86,6.86,13.72,126,3.41,0.07,875,0.35,1125,0.86
T7,50,20,40,2X,60,1.50X,16,1,2.35,-57.08,0.62,6.86,6.86,6.86,13.72,134,4.25,0.09,98,0.42,388,0.8
T7,50,20,40,2X,60,1.50X,17,1,1.61,-70.07,0.57,6.86,6.86,6.86,13.72,106,3.63,0.07,490,0.6,1510,0.66
T7,50,20,40,2X,60,1.50X,18,1,2.81,-36.35,0.64,6.86,6.86,6.86,13.72,102,1.64,0.03,1426,0.22,531,0.64
T7,50,20,40,2X,60,1.50X,19,1,2.35,-41.05,0.61,6.86,6.86,6.86,13.72,103,2.13,0.04,1073,0.28,714,0.58
T7,50,20,40,2X,60,1.50X,2,1,1.91,-36.55,0.64,6.86,6.86,6.86,13.72,461,2.54,0.05,0,0.74,0,0.22
T7,50,20,40,2X,60,1.50X,20,1,2.65,-31.85,0.65,6.86,6.86,6.86,13.72,131,1.38,0.03,1002,0.29,998,0.42
T7,50,20,40,2X,60,1.50X,21,1,2,-64.99,0.57,6.86,6.86,6.86,13.72,316,3.01,0.06,912,0.15,1088,0.18
T7,50,20,40,2X,60,1.50X,22,1,1.94,-68.12,0.61,6.86,6.86,6.86,13.72,147,2.57,0.05,1012,0.36,945,0.62
T7,50,20,40,2X,60,1.50X,23,1,1.91,-68.14,0.56,6.86,6.86,6.86,13.72,89,1.47,0.03,1527,0.18,473,0.58
T7,50,20,40,2X,60,1.50X,24,1,1.88,-68.49,0.56,6.86,6.86,6.86,13.72,123,2.22,0.04,1150,0.3,850,0.5
T7,50,20,40,2X,60,1.50X,3,1,1.73,-65.73,0.56,6.86,6.86,6.86,13.72,75,1.4,0.03,1458,0.27,455,0.68
T7,50,20,40,2X,60,1.50X,4,1,2.49,-45.71,0.61,6.86,6.86,6.86,13.72,147,1.78,0.04,1338,0.24,580,0.28
T7,50,20,40,2X,60,1.50X,5,1,1.69,-58.43,0.57,6.86,6.86,6.86,13.72,111,2.95,0.06,649,0.58,1351,0.68
T7,50,20,40,2X,60,1.50X,6,1,1.92,-67.7,0.59,6.86,6.86,6.86,13.72,118,3.26,0.07,477,0.62,1083,0.64
T7,50,20,40,2X,60,1.50X,7,1,2.52,-51.99,0.64,6.86,6.86,6.86,13.72,115,3.01,0.06,647,0.47,534,0.72
T7,50,20,40,2X,60,1.50X,8,1,1.99,-25.96,0.61,6.86,6.86,6.86,13.72,109,2.03,0.04,284,0.52,1716,0.42
T7,50,20,40,2X,60,1.50X,9,1,1.72,-68.25,0.58,6.86,6.86,6.86,13.72,120,4.4,0.09,42,0.75,1958,0.8
M,100,20,40,2X,80,2X,0,1.47,1.93,-42.38,0.79,44.57,44.57,44.57,89.14,300,33.75,0.34,0,0.8,0,0.99
M,100,20,40,2X,80,2X,1,1,2.31,-63.44,0.81,31.95,31.95,31.95,63.9,231,20.8,0.21,0,0.71,0,0.98
M,100,20,40,2X,80,2X,10,1.16,1.85,-47.58,0.79,35.62,35.62,35.62,71.23,263,17.27,0.17,0,0.79,0,0.67
M,100,20,40,2X,80,2X,11,1.39,2.35,-64.27,0.83,40.52,40.52,40.52,81.05,371,33.78,0.34,0,0.62,0,0.99
M,100,20,40,2X,80,2X,12,1,1.38,-59.06,0.79,43.82,43.82,43.82,87.64,350,31.5,0.32,0,0.81,0,0.99
M,100,20,40,2X,80,2X,13,1.03,1.87,-53.03,0.81,46.82,46.82,46.82,93.63,347,34.92,0.35,0,0.86,0,0.99
M,100,20,40,2X,80,2X,14,1,1.83,-40.99,0.81,45.16,45.16,45.16,90.31,388,31.1,0.31,182,0.76,1610,0.99
M,100,20,40,2X,80,2X,15,1,2.3,-65.27,0.82,35.82,35.82,35.82,71.64,249,31.03,0.31,0,0.69,0,0.99
M,100,20,40,2X,80,2X,16,1,1.94,-64.06,0.8,32.24,32.24,32.24,64.48,280,14.86,0.15,0,0.51,0,0.7
M,100,20,40,2X,80,2X,17,1,2.2,-33.22,0.83,33.37,33.37,33.37,66.75,217,26.44,0.26,0,0.6,0,0.74
M,100,20,40,2X,80,2X,18,1,3.75,-54.96,0.83,27.11,27.11,27.11,54.22,193,17.98,0.18,0,0.5,0,0.93
M,100,20,40,2X,80,2X,19,1.03,1.83,-54.41,0.77,38.49,38.49,38.49,76.99,239,10.4,0.1,237,0.55,474,0.63
M,100,20,40,2X,80,2X,2,1.04,1.91,-54.54,0.78,35.2,35.2,35.2,70.39,418,12.98,0.13,0,0.37,0,0.5
M,100,20,40,2X,80,2X,20,1,2.76,-21.48,0.84,24.61,24.61,24.61,49.22,441,15.46,0.15,0,0.36,0,0.52
M,100,20,40,2X,80,2X,21,1,3.09,-15.29,0.81,28.45,28.45,28.45,56.89,263,19.61,0.2,0,0.63,0,0.85
M,100,20,40,2X,80,2X,22,1,1.84,-44.1,0.81,36.47,36.47,36.47,72.93,298,23.89,0.24,0,0.63,0,0.71
M,100,20,40,2X,80,2X,23,1.06,2.26,-50.54,0.83,28.33,28.33,28.33,56.65,206,19.82,0.2,0,0.59,0,0.99
M,100,20,40,2X,80,2X,24,1.03,2.18,-65.23,0.79,36.49,36.49,36.49,72.98,212,19.32,0.19,0,0.64,0,0.99
M,100,20,40,2X,80,2X,3,1.17,2.22,-60.34,0.8,38.62,38.62,38.62,77.23,420,15.56,0.16,0,0.47,0,0.61
M,100,20,40,2X,80,2X,4,1,2.1,-70.36,0.82,48.02,48.02,48.02,96.04,304,39.31,0.39,0,0.74,0,0.99
M,100,20,40,2X,80,2X,5,1.02,2.02,-47.57,0.81,38.52,38.52,38.52,77.04,297,21.89,0.22,0,0.44,0,0.98
M,100,20,40,2X,80,2X,6,1.15,1.85,-59.86,0.78,34.72,34.72,34.72,69.44,369,15.32,0.15,0,0.5,0,0.52
M,100,20,40,2X,80,2X,7,1,1.65,-69.11,0.77,40.63,40.63,40.63,81.26,306,12.4,0.12,379,0.59,1621,0.75
M,100,20,40,2X,80,2X,8,1.1,2.3,-31.17,0.82,29.64,29.64,29.64,59.28,256,22.02,0.22,0,0.61,0,0.99
M,100,20,40,2X,80,2X,9,1,2.18,-37.07,0.81,30.54,30.54,30.54,61.09,269,16.15,0.16,0,0.42,0,0.34
M,200,20,40,2X,80,2X,0,1,1.63,-24.25,0.75,56.36,56.36,56.36,112.72,210,29.3,0.15,16,0.69,1984,0.87
M,200,20,40,2X,80,2X,1,1,1.33,-56.4,0.73,61.47,61.47,61.47,122.94,215,35.91,0.18,0,0.86,0,0.98
M,200,20,40,2X,80,2X,10,1,1.74,-2.36,0.78,47.97,47.97,47.97,95.95,277,33.76,0.17,0,0.68,0,0.62
M,200,20,40,2X,80,2X,11,1,2.11,-25.86,0.79,49.41,49.41,49.41,98.82,206,34.88,0.17,0,0.69,0,0.97
M,200,20,40,2X,80,2X,12,1,1.91,-66.59,0.79,47.53,47.53,47.53,95.05,297,34.31,0.17,0,0.49,0,0.71
M,200,20,40,2X,80,2X,13,1,1.71,-30.27,0.77,51.46,51.46,51.46,102.92,240,34.46,0.17,417,0.76,1583,0.97
M,200,20,40,2X,80,2X,14,1.38,2.04,-18.18,0.77,50.97,50.97,50.97,101.93,214,39.74,0.2,0,0.75,0,0.99
M,200,20,40,2X,80,2X,15,1,2.45,-59.07,0.79,62.13,62.13,62.13,124.27,281,46.55,0.23,0,0.82,0,0.96
M,200,20,40,2X,80,2X,16,1,1.6,-37.43,0.75,60.48,60.48,60.48,120.95,133,20.73,0.1,93,0.65,1403,0.98
M,200,20,40,2X,80,2X,17,1,1.52,-57.8,0.76,59.25,59.25,59.25,118.49,226,41.05,0.21,0,0.72,0,0.99
M,200,20,40,2X,80,2X,18,1,1.91,-48.65,0.77,47.07,47.07,47.07,94.13,282,24.19,0.12,0,0.55,0,0.6
M,200,20,40,2X,80,2X,19,1,1.74,-58.18,0.78,48.87,48.87,48.87,97.73,249,40.27,0.2,0,0.74,0,0.91
M,200,20,40,2X,80,2X,2,1,1.74,-50.85,0.76,61.05,61.05,61.05,122.1,158,18.67,0.09,575,0.49,977,0.86
M,200,20,40,2X,80,2X,20,1,1.66,-68.42,0.76,62.71,62.71,62.71,125.41,169,42.93,0.21,0,0.88,0,0.95
M,200,20,40,2X,80,2X,21,1,1.98,-11.34,0.77,44.69,44.69,44.69,89.39,206,27.4,0.14,0,0.55,0,0.94
M,200,20,40,2X,80,2X,22,1,1.95,-50.09,0.77,74.72,74.72,74.72,149.43,230,49.02,0.25,0,0.74,0,0.92
M,200,20,40,2X,80,2X,23,1,2.53,-17.03,0.78,44.93,44.93,44.93,89.86,208,29.88,0.15,0,0.67,0,0.67
M,200,20,40,2X,80,2X,24,1,1.52,-60.01,0.77,58.59,58.59,58.59,117.19,247,46.86,0.23,0,0.7,0,0.78
M,200,20,40,2X,80,2X,3,1,1.21,-51.07,0.77,76.37,76.37,76.37,152.74,280,69.22,0.35,0,0.85,0,0.99
M,200,20,40,2X,80,2X,4,1,1.44,-53.63,0.76,60.97,60.97,60.97,121.94,204,41.61,0.21,0,0.82,0,1
M,200,20,40,2X,80,2X,5,1,1.42,-40.24,0.77,69.88,69.88,69.88,139.75,242,55.81,0.28,0,0.91,0,1
M,200,20,40,2X,80,2X,6,1,1.74,-37.42,0.76,62.73,62.73,62.73,125.47,239,18.88,0.09,0,0.44,0,0.49
M,200,20,40,2X,80,2X,7,1,1.46,-59.42,0.77,56.22,56.22,56.22,112.45,265,33.69,0.17,0,0.79,0,0.61
M,200,20,40,2X,80,2X,8,1,2.29,-59.14,0.75,60.87,60.87,60.87,121.73,224,8.2,0.04,1262,0.32,531,0.35
M,200,20,40,2X,80,2X,9,1,2.61,-17.8,0.79,37.66,37.66,37.66,75.33,242,23.81,0.12,121,0.46,1879,0.48
M,50,20,40,2X,80,2X,0,1.23,3.83,-45.62,0.87,13.5,13.5,13.5,27,474,13.53,0.27,0,0.43,0,0.66
M,50,20,40,2X,80,2X,1,1.12,2.93,-30.57,0.85,16.53,16.53,16.53,33.05,507,9.13,0.18,0,0.39,0,0.54
M,50,20,40,2X,80,2X,10,1.26,3.77,-55.14,0.85,15.04,15.04,15.04,30.08,362,11.78,0.24,0,0.44,0,0.72
M,50,20,40,2X,80,2X,11,1.18,2.77,-60.58,0.84,21.64,21.64,21.64,43.27,282,14.24,0.28,0,0.58,0,0.94
M,50,20,40,2X,80,2X,12,1.24,2.4,-36.38,0.83,21.17,21.17,21.17,42.35,280,8.28,0.17,0,0.45,0,0.8
M,50,20,40,2X,80,2X,13,1.16,3.29,-41.64,0.88,17.62,17.62,17.62,35.23,743,19.7,0.39,0,0.48,0,0.52
M,50,20,40,2X,80,2X,14,1.32,2.43,-56.85,0.81,23.86,23.86,23.86,47.72,204,9.61,0.19,0,0.42,0,0.98
M,50,20,40,2X,80,2X,15,1.09,2.82,-41.6,0.84,22.68,22.68,22.68,45.35,323,18.26,0.37,0,0.69,0,0.84
M,50,20,40,2X,80,2X,16,1.06,1.9,-72.72,0.84,30.56,30.56,30.56,61.13,294,23.87,0.48,19,0.79,0,0.98
M,50,20,40,2X,80,2X,17,1.71,2.67,-24.02,0.81,21.73,21.73,21.73,43.45,355,14.41,0.29,0,0.53,0,0.98
M,50,20,40,2X,80,2X,18,1.11,3.5,-71.49,0.82,17.48,17.48,17.48,34.96,228,9.35,0.19,0,0.44,0,0.98
M,50,20,40,2X,80,2X,19,1,2.54,-52.35,0.86,18.16,18.16,18.16,36.31,340,12.42,0.25,0,0.48,0,0.76
M,50,20,40,2X,80,2X,2,1.79,3.91,-20.75,0.81,17.06,17.06,17.06,34.11,297,12.19,0.24,0,0.48,0,0.98
M,50,20,40,2X,80,2X,20,1.05,2.35,-74.98,0.84,22.88,22.88,22.88,45.76,337,11.83,0.24,606,0.38,1394,0.72
M,50,20,40,2X,80,2X,21,1.02,2.44,-56.07,0.85,25.25,25.25,25.25,50.49,514,17.25,0.35,0,0.5,0,0.98
M,50,20,40,2X,80,2X,22,1.99,3.31,-17.25,0.83,21.2,21.2,21.2,42.39,413,16.31,0.33,0,0.59,0,0.78
M,50,20,40,2X,80,2X,23,1.57,3.58,-63.25,0.84,15.39,15.39,15.39,30.79,245,10.67,0.21,0,0.43,0,0.74
M,50,20,40,2X,80,2X,24,1.03,3.73,-53.08,0.87,15.28,15.28,15.28,30.56,220,4.19,0.08,999,0.15,626,0.6
M,50,20,40,2X,80,2X,3,1.22,2.61,-49.1,0.85,24.55,24.55,24.55,49.1,386,20.5,0.41,0,0.72,0,0.98
M,50,20,40,2X,80,2X,4,1.1,2.17,-45.83,0.84,27.86,27.86,27.86,55.71,286,20.92,0.42,0,0.72,0,0.98
M,50,20,40,2X,80,2X,5,1.63,3.02,-58.36,0.81,21.65,21.65,21.65,43.29,307,11.06,0.22,0,0.46,0,0.88
M,50,20,40,2X,80,2X,6,1.18,2.82,-17.86,0.83,23.73,23.73,23.73,47.46,492,17.74,0.35,0,0.59,0,0.88
M,50,20,40,2X,80,2X,7,1.3,2.61,-63.23,0.81,23.92,23.92,23.92,47.84,337,14.02,0.28,0,0.58,0,0.82
M,50,20,40,2X,80,2X,8,1.18,2.46,-62.81,0.81,21.72,21.72,21.72,43.45,284,11.39,0.23,0,0.71,0,0.98
M,50,20,40,2X,80,2X,9,1.11,2.34,-73.74,0.84,24.43,24.43,24.43,48.86,284,20.46,0.41,0,0.66,0,0.98
V,100,20,40,2X,80,2X,0,1.03,2.19,-67.53,0.39,11.17,11.17,11.17,22.34,7,9.57,0.1,287,0.83,557,0.99
V,100,20,40,2X,80,2X,1,1.01,2.1,-67.05,0.38,11.44,11.44,11.44,22.89,6,7.19,0.07,188,0.9,696,0.93
V,100,20,40,2X,80,2X,10,1.19,2.44,-62.41,0.38,11.33,11.33,11.33,22.66,6,7.51,0.08,335,0.82,1240,0.99
V,100,20,40,2X,80,2X,11,1.03,2.03,-68.38,0.37,11.4,11.4,11.4,22.8,7,10.71,0.11,0,0.99,0,0.99
V,100,20,40,2X,80,2X,12,1.02,2.03,-74.1,0.38,11.44,11.44,11.44,22.87,7,9.45,0.09,6,0.98,505,0.99
V,100,20,40,2X,80,2X,13,1.14,2.14,-65.76,0.37,11.52,11.52,11.52,23.04,7,8.65,0.09,2,0.99,176,0.99
V,100,20,40,2X,80,2X,14,1.17,2.29,-68.13,0.38,11.18,11.18,11.18,22.36,7,9.99,0.1,232,0.88,882,0.99
V,100,20,40,2X,80,2X,15,1.02,2.08,-55.34,0.38,11.38,11.38,11.38,22.76,8,10.67,0.11,119,0.93,1039,0.99
V,100,20,40,2X,80,2X,16,1.04,2.27,-68.71,0.36,11.43,11.43,11.43,22.85,8,8.92,0.09,456,0.76,508,0.99
V,100,20,40,2X,80,2X,17,1.01,2.09,-64,0.39,11.34,11.34,11.34,22.67,6,7.06,0.07,170,0.91,330,0.98
V,100,20,40,2X,80,2X,18,1.02,2.02,-65.49,0.37,11.37,11.37,11.37,22.75,7,8.36,0.08,18,0.98,655,0.99
V,100,20,40,2X,80,2X,19,1.02,2.07,-55.52,0.38,11.5,11.5,11.5,23.01,7,10.34,0.1,104,0.94,1174,0.99
V,100,20,40,2X,80,2X,2,1.16,2.17,-68.33,0.37,11.44,11.44,11.44,22.88,6,10.59,0.11,0,0.98,0,0.99
V,100,20,40,2X,80,2X,20,1.02,2.09,-66.54,0.37,11.43,11.43,11.43,22.86,7,10.17,0.1,148,0.92,312,0.99
V,100,20,40,2X,80,2X,21,1.18,2.2,-61.9,0.37,11.36,11.36,11.36,22.73,7,10.41,0.1,37,0.97,1171,0.99
V,100,20,40,2X,80,2X,22,1.03,2.05,-69.54,0.37,11.44,11.44,11.44,22.89,7,10.87,0.11,36,0.97,505,0.99
V,100,20,40,2X,80,2X,23,1.01,2.01,-69.18,0.38,11.45,11.45,11.45,22.9,6,10.44,0.1,3,0.99,802,0.99
V,100,20,40,2X,80,2X,24,1,2.03,-66.15,0.38,11.24,11.24,11.24,22.48,8,9.59,0.1,57,0.96,1015,0.99
V,100,20,40,2X,80,2X,3,1.11,2.11,-66.68,0.38,11.38,11.38,11.38,22.76,5,9.23,0.09,1,0.99,855,0.99
V,100,20,40,2X,80,2X,4,1,2,-70.07,0.37,11.52,11.52,11.52,23.03,7,10.9,0.11,0,0.99,0,0.99
V,100,20,40,2X,80,2X,5,1.07,2.12,-68.59,0.37,11.52,11.52,11.52,23.04,7,10.29,0.1,104,0.94,985,0.99
V,100,20,40,2X,80,2X,6,1.1,2.19,-66.88,0.38,11.46,11.46,11.46,22.91,6,8.15,0.08,189,0.9,529,0.99
V,100,20,40,2X,80,2X,7,1.21,2.21,-68.39,0.38,11.29,11.29,11.29,22.59,6,9.42,0.09,0,0.99,0,0.99
V,100,20,40,2X,80,2X,8,1.07,2.1,-69.91,0.39,11.33,11.33,11.33,22.66,6,8.63,0.09,54,0.96,1828,0.99
V,100,20,40,2X,80,2X,9,1.01,2.11,-68.62,0.38,11.51,11.51,11.51,23.01,6,8.31,0.08,200,0.89,647,0.99
V,200,20,40,2X,80,2X,0,1.02,2.02,-58.09,0.35,12.55,12.55,12.55,25.1,6,8.77,0.04,1,0.99,227,0.95
V,200,20,40,2X,80,2X,1,1.06,2.16,-47.34,0.36,12.45,12.45,12.45,24.91,6,7.72,0.04,214,0.89,772,0.97
V,200,20,40,2X,80,2X,10,1.1,2.1,-59.41,0.35,12.58,12.58,12.58,25.17,7,12.08,0.06,0,1,0,0.98
V,200,20,40,2X,80,2X,11,1.02,2.03,-57.4,0.35,12.59,12.59,12.59,25.17,7,12.72,0.06,3,0.99,758,0.96
V,200,20,40,2X,80,2X,12,1.22,2.24,-57.72,0.36,12.48,12.48,12.48,24.97,6,9.67,0.05,0,0.97,0,0.93
V,200,20,40,2X,80,2X,13,1.01,2.02,-53.61,0.36,12.56,12.56,12.56,25.12,6,12.04,0.06,34,0.98,1727,0.99
V,200,20,40,2X,80,2X,14,1.03,2.11,-57.25,0.36,12.53,12.53,12.53,25.07,6,9.76,0.05,170,0.91,872,0.99
V,200,20,40,2X,80,2X,15,1.01,2.02,-66.87,0.36,12.61,12.61,12.61,25.22,6,10.26,0.05,0,0.99,0,1
V,200,20,40,2X,80,2X,16,1.08,2.08,-57.44,0.36,12.45,12.45,12.45,24.9,6,10.47,0.05,0,0.99,0,0.86
V,200,20,40,2X,80,2X,17,1.01,2.01,-54.83,0.35,12.57,12.57,12.57,25.14,6,10.18,0.05,0,1,0,0.91
V,200,20,40,2X,80,2X,18,1.01,2.02,-54.91,0.36,12.56,12.56,12.56,25.12,6,9.42,0.05,4,0.99,1141,0.99
V,200,20,40,2X,80,2X,19,1.07,2.07,-57.3,0.35,12.6,12.6,12.6,25.2,6,11.14,0.06,4,0.99,882,0.96
V,200,20,40,2X,80,2X,2,1.01,2.01,-58.15,0.36,12.55,12.55,12.55,25.11,6,9.16,0.05,0,1,0,0.99
V,200,20,40,2X,80,2X,20,1.02,2.04,-53.57,0.36,12.53,12.53,12.53,25.05,6,10.74,0.05,44,0.97,1414,0.95
V,200,20,40,2X,80,2X,21,1.01,2.01,-66.52,0.35,12.59,12.59,12.59,25.18,6,10.54,0.05,0,1,0,0.97
V,200,20,40,2X,80,2X,22,1.02,2.02,-56.66,0.35,12.55,12.55,12.55,25.09,6,10.83,0.05,0,1,0,0.97
V,200,20,40,2X,80,2X,23,1.01,2.03,-65.03,0.35,12.59,12.59,12.59,25.19,6,10.64,0.05,45,0.97,1131,0.93
V,200,20,40,2X,80,2X,24,1.01,2.01,-61.18,0.36,12.59,12.59,12.59,25.18,6,9.69,0.05,0,0.99,0,0.77
V,200,20,40,2X,80,2X,3,1.01,2.08,-56.29,0.34,12.61,12.61,12.61,25.21,7,11.52,0.06,124,0.93,738,1
V,200,20,40,2X,80,2X,4,1.02,2.02,-54.51,0.35,12.59,12.59,12.59,25.17,5,10.54,0.05,1,0.99,280,0.97
V,200,20,40,2X,80,2X,5,1.12,2.13,-54.11,0.36,12.44,12.44,12.44,24.89,5,8.74,0.04,25,0.98,1485,1
V,200,20,40,2X,80,2X,6,1.02,2.02,-58.8,0.36,12.59,12.59,12.59,25.17,6,10.87,0.05,0,1,0,0.96
V,200,20,40,2X,80,2X,7,1.02,2.02,-55.32,0.36,12.51,12.51,12.51,25.01,6,12.04,0.06,1,0.99,526,0.98
V,200,20,40,2X,80,2X,8,1.02,2.02,-57.57,0.36,12.42,12.42,12.42,24.83,6,10.36,0.05,0,1,0,0.95
V,200,20,40,2X,80,2X,9,1.1,2.1,-51.85,0.35,12.4,12.4,12.4,24.81,6,10.35,0.05,0,0.99,0,0.95
V,50,20,40,2X,80,2X,0,1.27,2.42,-66.15,0.41,9.62,9.62,9.62,19.23,6,5.97,0.12,307,0.83,426,0.98
V,50,20,40,2X,80,2X,1,1.22,2.26,-63.95,0.41,9.48,9.48,9.48,18.96,6,8.11,0.16,85,0.94,580,0.98
V,50,20,40,2X,80,2X,10,1.02,2.09,-73.86,0.4,9.85,9.85,9.85,19.7,9,8.13,0.16,138,0.91,1252,0.98
V,50,20,40,2X,80,2X,11,1.07,2.18,-71.81,0.4,9.86,9.86,9.86,19.72,7,7.19,0.14,219,0.87,1234,0.98
V,50,20,40,2X,80,2X,12,1.06,2.06,-72.74,0.4,9.96,9.96,9.96,19.92,7,8.89,0.18,0,0.98,0,0.98
V,50,20,40,2X,80,2X,13,1.01,2.06,-68.36,0.4,9.96,9.96,9.96,19.93,8,9.3,0.19,97,0.93,765,0.98
V,50,20,40,2X,80,2X,14,1.08,2.14,-72.32,0.4,9.63,9.63,9.63,19.26,8,7.69,0.15,111,0.93,1026,0.98
V,50,20,40,2X,80,2X,15,1.16,2.26,-62.21,0.41,9.4,9.4,9.4,18.8,8,6.87,0.14,203,0.88,1797,0.98
V,50,20,40,2X,80,2X,16,1.27,2.53,-73.61,0.4,9.76,9.76,9.76,19.52,6,5.79,0.12,368,0.79,1090,0.98
V,50,20,40,2X,80,2X,17,1.03,2.07,-72.98,0.41,9.51,9.51,9.51,19.01,6,7.08,0.14,81,0.94,1784,0.98
V,50,20,40,2X,80,2X,18,1.07,2.18,-73.07,0.39,9.94,9.94,9.94,19.88,8,7.81,0.16,205,0.88,569,0.98
V,50,20,40,2X,80,2X,19,1.12,2.2,-70.09,0.4,9.76,9.76,9.76,19.52,8,8.64,0.17,152,0.91,1219,0.98
V,50,20,40,2X,80,2X,2,1.09,2.13,-73.61,0.4,9.66,9.66,9.66,19.32,7,9.15,0.18,43,0.95,1166,0.98
V,50,20,40,2X,80,2X,20,1.01,2.01,-76.05,0.4,9.58,9.58,9.58,19.17,7,7.86,0.16,0,0.98,0,0.98
V,50,20,40,2X,80,2X,21,1.16,2.23,-70.15,0.41,9.42,9.42,9.42,18.84,7,6.93,0.14,140,0.91,1020,0.98
V,50,20,40,2X,80,2X,22,1.11,2.14,-59.71,0.4,9.64,9.64,9.64,19.28,8,7.85,0.16,63,0.95,867,0.98
